Italy, Period fertility rates by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 10/05/2022
Year    ARDY   Cohort        ASFR
2002     20     1982      0.01656
2002     21     1981      0.02202
2002     22     1980      0.02876
2002     23     1979      0.03585
2002     24     1978      0.04418
2002     25     1977      0.05303
2002     26     1976      0.06089
2002     27     1975      0.06885
2002     28     1974      0.07848
2002     29     1973      0.08595
2002     30     1972      0.09162
2002     31     1971      0.09386
2002     32     1970      0.09206
2002     33     1969      0.08799
2002     34     1968      0.07875
2002     35     1967      0.07060
2002     36     1966      0.06083
2002     37     1965      0.04910
2002     38     1964      0.03896
2002     39     1963      0.02956
2002     40     1962      0.02146
2002     41     1961      0.01471
2002     42     1960      0.00935
2002     43     1959      0.00556
2002     44     1958      0.00294
2002     45     1957      0.00124
2002     46     1956      0.00053
2002     47     1955      0.00026
2002     48     1954      0.00013
2002     49     1953      0.00010
2002     50     1952      0.00007
2002     51     1951      0.00003
2002     52     1950      0.00001
2002     53     1949      0.00001
2002     54     1948      0.00000
2002     55+    1947-     0.00000
2003     12-    1991+     0.00000
2003     13     1990      0.00000
2003     14     1989      0.00000
2003     15     1988      0.00005
2003     16     1987      0.00104
2003     17     1986      0.00474
2003     18     1985      0.00761
2003     19     1984      0.01249
2003     20     1983      0.01750
2003     21     1982      0.02242
2003     22     1981      0.02799
2003     23     1980      0.03416
2003     24     1979      0.04172
2003     25     1978      0.04976
2003     26     1977      0.05909
2003     27     1976      0.06909
2003     28     1975      0.07747
2003     29     1974      0.08466
2003     30     1973      0.09159
2003     31     1972      0.09486
2003     32     1971      0.09397
2003     33     1970      0.08962
2003     34     1969      0.08227
2003     35     1968      0.07361
2003     36     1967      0.06394
2003     37     1966      0.05312
2003     38     1965      0.04174
2003     39     1964      0.03139
2003     40     1963      0.02327
2003     41     1962      0.01623
2003     42     1961      0.00990
2003     43     1960      0.00561
2003     44     1959      0.00301
2003     45     1958      0.00141
2003     46     1957      0.00070
2003     47     1956      0.00031
2003     48     1955      0.00014
2003     49     1954      0.00013
2003     50     1953      0.00008
2003     51     1952      0.00003
2003     52     1951      0.00002
2003     53     1950      0.00001
2003     54     1949      0.00000
2003     55+    1948-     0.00000
2004     12-    1992+     0.00000
2004     13     1991      0.00000
2004     14     1990      0.00001
2004     15     1989      0.00007
2004     16     1988      0.00103
2004     17     1987      0.00505
2004     18     1986      0.00800
2004     19     1985      0.01285
2004     20     1984      0.01878
2004     21     1983      0.02416
2004     22     1982      0.03009
2004     23     1981      0.03661
2004     24     1980      0.04372
2004     25     1979      0.05226
2004     26     1978      0.06107
2004     27     1977      0.07010
2004     28     1976      0.07928
2004     29     1975      0.08659
2004     30     1974      0.09241
2004     31     1973      0.09653
2004     32     1972      0.09661
2004     33     1971      0.09292
2004     34     1970      0.08585
2004     35     1969      0.07694
2004     36     1968      0.06740
2004     37     1967      0.05620
2004     38     1966      0.04412
2004     39     1965      0.03400
2004     40     1964      0.02508
2004     41     1963      0.01689
2004     42     1962      0.01069
2004     43     1961      0.00622
2004     44     1960      0.00320
2004     45     1959      0.00155
2004     46     1958      0.00074
2004     47     1957      0.00036
2004     48     1956      0.00020
2004     49     1955      0.00011
2004     50     1954      0.00010
2004     51     1953      0.00010
2004     52     1952      0.00006
2004     53     1951      0.00002
2004     54     1950      0.00001
2004     55+    1949-     0.00000
2005     12-    1993+     0.00000
2005     13     1992      0.00000
2005     14     1991      0.00000
2005     15     1990      0.00004
2005     16     1989      0.00095
2005     17     1988      0.00484
2005     18     1987      0.00787
2005     19     1986      0.01278
2005     20     1985      0.01854
2005     21     1984      0.02415
2005     22     1983      0.02981
2005     23     1982      0.03601
2005     24     1981      0.04310
2005     25     1980      0.05153
2005     26     1979      0.06091
2005     27     1978      0.06943
2005     28     1977      0.07757
2005     29     1976      0.08521
2005     30     1975      0.09098
2005     31     1974      0.09398
2005     32     1973      0.09437
2005     33     1972      0.09203
2005     34     1971      0.08562
2005     35     1970      0.07783
2005     36     1969      0.06811
2005     37     1968      0.05651
2005     38     1967      0.04527
2005     39     1966      0.03513
2005     40     1965      0.02598
2005     41     1964      0.01784
2005     42     1963      0.01132
2005     43     1962      0.00664
2005     44     1961      0.00353
2005     45     1960      0.00168
2005     46     1959      0.00078
2005     47     1958      0.00037
2005     48     1957      0.00018
2005     49     1956      0.00011
2005     50     1955      0.00013
2005     51     1954      0.00012
2005     52     1953      0.00007
2005     53     1952      0.00002
2005     54     1951      0.00001
2005     55+    1950-     0.00000
2006     12-    1994+     0.00000
2006     13     1993      0.00000
2006     14     1992      0.00000
2006     15     1991      0.00005
2006     16     1990      0.00086
2006     17     1989      0.00447
2006     18     1988      0.00738
2006     19     1987      0.01284
2006     20     1986      0.01922
2006     21     1985      0.02440
2006     22     1984      0.02999
2006     23     1983      0.03662
2006     24     1982      0.04395
2006     25     1981      0.05206
2006     26     1980      0.06084
2006     27     1979      0.07026
2006     28     1978      0.07923
2006     29     1977      0.08617
2006     30     1976      0.09153
2006     31     1975      0.09535
2006     32     1974      0.09606
2006     33     1973      0.09397
2006     34     1972      0.08926
2006     35     1971      0.08137
2006     36     1970      0.07149
2006     37     1969      0.05972
2006     38     1968      0.04730
2006     39     1967      0.03704
2006     40     1966      0.02769
2006     41     1965      0.01895
2006     42     1964      0.01201
2006     43     1963      0.00719
2006     44     1962      0.00393
2006     45     1961      0.00191
2006     46     1960      0.00092
2006     47     1959      0.00042
2006     48     1958      0.00020
2006     49     1957      0.00013
2006     50     1956      0.00011
2006     51     1955      0.00010
2006     52     1954      0.00005
2006     53     1953      0.00002
2006     54     1952      0.00001
2006     55+    1951-     0.00000
2007     12-    1995+     0.00000
2007     13     1994      0.00000
2007     14     1993      0.00001
2007     15     1992      0.00004
2007     16     1991      0.00092
2007     17     1990      0.00432
2007     18     1989      0.00730
2007     19     1988      0.01268
2007     20     1987      0.01964
2007     21     1986      0.02593
2007     22     1985      0.03125
2007     23     1984      0.03697
2007     24     1983      0.04366
2007     25     1982      0.05213
2007     26     1981      0.06115
2007     27     1980      0.07058
2007     28     1979      0.07914
2007     29     1978      0.08632
2007     30     1977      0.09303
2007     31     1976      0.09676
2007     32     1975      0.09695
2007     33     1974      0.09517
2007     34     1973      0.09047
2007     35     1972      0.08318
2007     36     1971      0.07378
2007     37     1970      0.06180
2007     38     1969      0.04978
2007     39     1968      0.03882
2007     40     1967      0.02912
2007     41     1966      0.02038
2007     42     1965      0.01294
2007     43     1964      0.00765
2007     44     1963      0.00418
2007     45     1962      0.00211
2007     46     1961      0.00105
2007     47     1960      0.00054
2007     48     1959      0.00027
2007     49     1958      0.00018
2007     50     1957      0.00018
2007     51     1956      0.00016
2007     52     1955      0.00008
2007     53     1954      0.00003
2007     54     1953      0.00001
2007     55+    1952-     0.00000
2008     12-    1996+     0.00000
2008     13     1995      0.00000
2008     14     1994      0.00000
2008     15     1993      0.00007
2008     16     1992      0.00101
2008     17     1991      0.00470
2008     18     1990      0.00767
2008     19     1989      0.01322
2008     20     1988      0.01992
2008     21     1987      0.02677
2008     22     1986      0.03267
2008     23     1985      0.03836
2008     24     1984      0.04554
2008     25     1983      0.05324
2008     26     1982      0.06151
2008     27     1981      0.07123
2008     28     1980      0.08124
2008     29     1979      0.08907
2008     30     1978      0.09443
2008     31     1977      0.09814
2008     32     1976      0.09964
2008     33     1975      0.09754
2008     34     1974      0.09231
2008     35     1973      0.08550
2008     36     1972      0.07712
2008     37     1971      0.06568
2008     38     1970      0.05330
2008     39     1969      0.04165
2008     40     1968      0.03064
2008     41     1967      0.02163
2008     42     1966      0.01414
2008     43     1965      0.00809
2008     44     1964      0.00439
2008     45     1963      0.00236
2008     46     1962      0.00119
2008     47     1961      0.00057
2008     48     1960      0.00029
2008     49     1959      0.00019
2008     50     1958      0.00015
2008     51     1957      0.00011
2008     52     1956      0.00005
2008     53     1955      0.00002
2008     54     1954      0.00001
2008     55+    1953-     0.00000
2009     12-    1997+     0.00000
2009     13     1996      0.00002
2009     14     1995      0.00003
2009     15     1994      0.00005
2009     16     1993      0.00094
2009     17     1992      0.00451
2009     18     1991      0.00711
2009     19     1990      0.01244
2009     20     1989      0.01942
2009     21     1988      0.02588
2009     22     1987      0.03266
2009     23     1986      0.03898
2009     24     1985      0.04514
2009     25     1984      0.05306
2009     26     1983      0.06201
2009     27     1982      0.07065
2009     28     1981      0.07974
2009     29     1980      0.08826
2009     30     1979      0.09435
2009     31     1978      0.09743
2009     32     1977      0.09883
2009     33     1976      0.09693
2009     34     1975      0.09188
2009     35     1974      0.08613
2009     36     1973      0.07766
2009     37     1972      0.06619
2009     38     1971      0.05387
2009     39     1970      0.04230
2009     40     1969      0.03204
2009     41     1968      0.02253
2009     42     1967      0.01478
2009     43     1966      0.00882
2009     44     1965      0.00481
2009     45     1964      0.00257
2009     46     1963      0.00130
2009     47     1962      0.00066
2009     48     1961      0.00043
2009     49     1960      0.00028
2009     50     1959      0.00020
2009     51     1958      0.00017
2009     52     1957      0.00008
2009     53     1956      0.00003
2009     54     1955      0.00001
2009     55+    1954-     0.00000
2010     12-    1998+     0.00000
2010     13     1997      0.00000
2010     14     1996      0.00000
2010     15     1995      0.00002
2010     16     1994      0.00079
2010     17     1993      0.00424
2010     18     1992      0.00682
2010     19     1991      0.01206
2010     20     1990      0.01846
2010     21     1989      0.02439
2010     22     1988      0.03107
2010     23     1987      0.03799
2010     24     1986      0.04509
2010     25     1985      0.05202
2010     26     1984      0.06069
2010     27     1983      0.07030
2010     28     1982      0.07931
2010     29     1981      0.08824
2010     30     1980      0.09547
2010     31     1979      0.09863
2010     32     1978      0.09931
2010     33     1977      0.09731
2010     34     1976      0.09265
2010     35     1975      0.08658
2010     36     1974      0.07857
2010     37     1973      0.06736
2010     38     1972      0.05542
2010     39     1971      0.04399
2010     40     1970      0.03297
2010     41     1969      0.02344
2010     42     1968      0.01522
2010     43     1967      0.00910
2010     44     1966      0.00526
2010     45     1965      0.00279
2010     46     1964      0.00141
2010     47     1963      0.00075
2010     48     1962      0.00041
2010     49     1961      0.00024
2010     50     1960      0.00021
2010     51     1959      0.00019
2010     52     1958      0.00009
2010     53     1957      0.00003
2010     54     1956      0.00001
2010     55+    1955-     0.00000
2011     12-    1999+     0.00000
2011     13     1998      0.00002
2011     14     1997      0.00005
2011     15     1996      0.00005
2011     16     1995      0.00085
2011     17     1994      0.00419
2011     18     1993      0.00650
2011     19     1992      0.01152
2011     20     1991      0.01785
2011     21     1990      0.02364
2011     22     1989      0.02996
2011     23     1988      0.03648
2011     24     1987      0.04341
2011     25     1986      0.05104
2011     26     1985      0.05917
2011     27     1984      0.06862
2011     28     1983      0.07743
2011     29     1982      0.08570
2011     30     1981      0.09330
2011     31     1980      0.09752
2011     32     1979      0.09812
2011     33     1978      0.09624
2011     34     1977      0.09270
2011     35     1976      0.08644
2011     36     1975      0.07805
2011     37     1974      0.06787
2011     38     1973      0.05580
2011     39     1972      0.04423
2011     40     1971      0.03380
2011     41     1970      0.02424
2011     42     1969      0.01603
2011     43     1968      0.00968
2011     44     1967      0.00537
2011     45     1966      0.00304
2011     46     1965      0.00164
2011     47     1964      0.00085
2011     48     1963      0.00051
2011     49     1962      0.00031
2011     50     1961      0.00026
2011     51     1960      0.00021
2011     52     1959      0.00010
2011     53     1958      0.00003
2011     54     1957      0.00001
2011     55+    1956-     0.00000
2012     12-    2000+     0.00000
2012     13     1999      0.00001
2012     14     1998      0.00003
2012     15     1997      0.00006
2012     16     1996      0.00088
2012     17     1995      0.00417
2012     18     1994      0.00649
2012     19     1993      0.01143
2012     20     1992      0.01751
2012     21     1991      0.02314
2012     22     1990      0.02945
2012     23     1989      0.03573
2012     24     1988      0.04245
2012     25     1987      0.05109
2012     26     1986      0.05990
2012     27     1985      0.06822
2012     28     1984      0.07688
2012     29     1983      0.08459
2012     30     1982      0.09210
2012     31     1981      0.09732
2012     32     1980      0.09841
2012     33     1979      0.09613
2012     34     1978      0.09173
2012     35     1977      0.08547
2012     36     1976      0.07698
2012     37     1975      0.06704
2012     38     1974      0.05585
2012     39     1973      0.04462
2012     40     1972      0.03455
2012     41     1971      0.02491
2012     42     1970      0.01620
2012     43     1969      0.00997
2012     44     1968      0.00584
2012     45     1967      0.00324
2012     46     1966      0.00179
2012     47     1965      0.00102
2012     48     1964      0.00057
2012     49     1963      0.00033
2012     50     1962      0.00031
2012     51     1961      0.00025
2012     52     1960      0.00012
2012     53     1959      0.00004
2012     54     1958      0.00001
2012     55+    1957-     0.00000
2013     12-    2001+     0.00000
2013     13     2000      0.00000
2013     14     1999      0.00002
2013     15     1998      0.00010
2013     16     1997      0.00093
2013     17     1996      0.00351
2013     18     1995      0.00615
2013     19     1994      0.01087
2013     20     1993      0.01641
2013     21     1992      0.02206
2013     22     1991      0.02753
2013     23     1990      0.03353
2013     24     1989      0.04072
2013     25     1988      0.04861
2013     26     1987      0.05810
2013     27     1986      0.06675
2013     28     1985      0.07464
2013     29     1984      0.08291
2013     30     1983      0.09007
2013     31     1982      0.09538
2013     32     1981      0.09681
2013     33     1980      0.09455
2013     34     1979      0.09046
2013     35     1978      0.08419
2013     36     1977      0.07603
2013     37     1976      0.06628
2013     38     1975      0.05507
2013     39     1974      0.04460
2013     40     1973      0.03463
2013     41     1972      0.02520
2013     42     1971      0.01701
2013     43     1970      0.01051
2013     44     1969      0.00598
2013     45     1968      0.00325
2013     46     1967      0.00181
2013     47     1966      0.00110
2013     48     1965      0.00064
2013     49     1964      0.00038
2013     50     1963      0.00035
2013     51     1962      0.00026
2013     52     1961      0.00011
2013     53     1960      0.00004
2013     54     1959      0.00001
2013     55+    1958-     0.00000
2014     12-    2002+     0.00000
2014     13     2001      0.00000
2014     14     2000      0.00001
2014     15     1999      0.00008
2014     16     1998      0.00110
2014     17     1997      0.00341
2014     18     1996      0.00601
2014     19     1995      0.01043
2014     20     1994      0.01615
2014     21     1993      0.02123
2014     22     1992      0.02707
2014     23     1991      0.03265
2014     24     1990      0.03912
2014     25     1989      0.04707
2014     26     1988      0.05628
2014     27     1987      0.06599
2014     28     1986      0.07530
2014     29     1985      0.08304
2014     30     1984      0.08979
2014     31     1983      0.09567
2014     32     1982      0.09728
2014     33     1981      0.09556
2014     34     1980      0.09199
2014     35     1979      0.08543
2014     36     1978      0.07673
2014     37     1977      0.06609
2014     38     1976      0.05476
2014     39     1975      0.04426
2014     40     1974      0.03495
2014     41     1973      0.02533
2014     42     1972      0.01656
2014     43     1971      0.01029
2014     44     1970      0.00626
2014     45     1969      0.00356
2014     46     1968      0.00186
2014     47     1967      0.00121
2014     48     1966      0.00063
2014     49     1965      0.00037
2014     50     1964      0.00025
2014     51     1963      0.00021
2014     52     1962      0.00011
2014     53     1961      0.00006
2014     54     1960      0.00007
2014     55+    1959-     0.00009
2015     12-    2003+     0.00000
2015     13     2002      0.00000
2015     14     2001      0.00001
2015     15     2000      0.00008
2015     16     1999      0.00099
2015     17     1998      0.00289
2015     18     1997      0.00534
2015     19     1996      0.00964
2015     20     1995      0.01532
2015     21     1994      0.01992
2015     22     1993      0.02500
2015     23     1992      0.03107
2015     24     1991      0.03730
2015     25     1990      0.04521
2015     26     1989      0.05434
2015     27     1988      0.06341
2015     28     1987      0.07371
2015     29     1986      0.08212
2015     30     1985      0.08883
2015     31     1984      0.09427
2015     32     1983      0.09605
2015     33     1982      0.09511
2015     34     1981      0.09105
2015     35     1980      0.08514
2015     36     1979      0.07729
2015     37     1978      0.06700
2015     38     1977      0.05608
2015     39     1976      0.04477
2015     40     1975      0.03513
2015     41     1974      0.02544
2015     42     1973      0.01721
2015     43     1972      0.01081
2015     44     1971      0.00619
2015     45     1970      0.00363
2015     46     1969      0.00195
2015     47     1968      0.00123
2015     48     1967      0.00065
2015     49     1966      0.00036
2015     50     1965      0.00026
2015     51     1964      0.00014
2015     52     1963      0.00013
2015     53     1962      0.00005
2015     54     1961      0.00006
2015     55+    1960-     0.00009
2016     12-    2004+     0.00000
2016     13     2003      0.00000
2016     14     2002      0.00003
2016     15     2001      0.00004
2016     16     2000      0.00080
2016     17     1999      0.00273
2016     18     1998      0.00482
2016     19     1997      0.00950
2016     20     1996      0.01422
2016     21     1995      0.01941
2016     22     1994      0.02414
2016     23     1993      0.03015
2016     24     1992      0.03608
2016     25     1991      0.04386
2016     26     1990      0.05272
2016     27     1989      0.06195
2016     28     1988      0.07156
2016     29     1987      0.08109
2016     30     1986      0.08881
2016     31     1985      0.09417
2016     32     1984      0.09572
2016     33     1983      0.09542
2016     34     1982      0.09185
2016     35     1981      0.08594
2016     36     1980      0.07849
2016     37     1979      0.06711
2016     38     1978      0.05583
2016     39     1977      0.04549
2016     40     1976      0.03558
2016     41     1975      0.02553
2016     42     1974      0.01759
2016     43     1973      0.01130
2016     44     1972      0.00661
2016     45     1971      0.00369
2016     46     1970      0.00223
2016     47     1969      0.00127
2016     48     1968      0.00070
2016     49     1967      0.00046
2016     50     1966      0.00028
2016     51     1965      0.00022
2016     52     1964      0.00012
2016     53     1963      0.00007
2016     54     1962      0.00004
2016     55+    1961-     0.00009
2017     12-    2005+     0.00000
2017     13     2004      0.00000
2017     14     2003      0.00001
2017     15     2002      0.00007
2017     16     2001      0.00077
2017     17     2000      0.00222
2017     18     1999      0.00442
2017     19     1998      0.00849
2017     20     1997      0.01338
2017     21     1996      0.01816
2017     22     1995      0.02299
2017     23     1994      0.02890
2017     24     1993      0.03450
2017     25     1992      0.04250
2017     26     1991      0.05113
2017     27     1990      0.06003
2017     28     1989      0.07062
2017     29     1988      0.07895
2017     30     1987      0.08745
2017     31     1986      0.09244
2017     32     1985      0.09478
2017     33     1984      0.09318
2017     34     1983      0.09023
2017     35     1982      0.08509
2017     36     1981      0.07803
2017     37     1980      0.06842
2017     38     1979      0.05677
2017     39     1978      0.04571
2017     40     1977      0.03641
2017     41     1976      0.02640
2017     42     1975      0.01755
2017     43     1974      0.01150
2017     44     1973      0.00684
2017     45     1972      0.00395
2017     46     1971      0.00246
2017     47     1970      0.00127
2017     48     1969      0.00086
2017     49     1968      0.00050
2017     50     1967      0.00032
2017     51     1966      0.00026
2017     52     1965      0.00010
2017     53     1964      0.00010
2017     54     1963      0.00004
2017     55+    1962-     0.00011
2018     12-    2006+     0.00000
2018     13     2005      0.00000
2018     14     2004      0.00001
2018     15     2003      0.00005
2018     16     2002      0.00056
2018     17     2001      0.00200
2018     18     2000      0.00397
2018     19     1999      0.00810
2018     20     1998      0.01308
2018     21     1997      0.01714
2018     22     1996      0.02149
2018     23     1995      0.02722
2018     24     1994      0.03305
2018     25     1993      0.04035
2018     26     1992      0.04894
2018     27     1991      0.05845
2018     28     1990      0.06697
2018     29     1989      0.07563
2018     30     1988      0.08460
2018     31     1987      0.09060
2018     32     1986      0.09274
2018     33     1985      0.09228
2018     34     1984      0.08957
2018     35     1983      0.08496
2018     36     1982      0.07721
2018     37     1981      0.06684
2018     38     1980      0.05617
2018     39     1979      0.04488
2018     40     1978      0.03586
2018     41     1977      0.02663
2018     42     1976      0.01791
2018     43     1975      0.01131
2018     44     1974      0.00705
2018     45     1973      0.00412
2018     46     1972      0.00251
2018     47     1971      0.00148
2018     48     1970      0.00086
2018     49     1969      0.00051
2018     50     1968      0.00036
2018     51     1967      0.00024
2018     52     1966      0.00014
2018     53     1965      0.00009
2018     54     1964      0.00006
2018     55+    1963-     0.00012
2019     12-    2007+     0.00000
2019     13     2006      0.00000
2019     14     2005      0.00001
2019     15     2004      0.00003
2019     16     2003      0.00059
2019     17     2002      0.00187
2019     18     2001      0.00366
2019     19     2000      0.00677
2019     20     1999      0.01163
2019     21     1998      0.01599
2019     22     1997      0.02102
2019     23     1996      0.02545
2019     24     1995      0.03109
2019     25     1994      0.03835
2019     26     1993      0.04617
2019     27     1992      0.05543
2019     28     1991      0.06488
2019     29     1990      0.07334
2019     30     1989      0.08174
2019     31     1988      0.08880
2019     32     1987      0.09033
2019     33     1986      0.08971
2019     34     1985      0.08711
2019     35     1984      0.08250
2019     36     1983      0.07694
2019     37     1982      0.06653
2019     38     1981      0.05531
2019     39     1980      0.04453
2019     40     1979      0.03550
2019     41     1978      0.02592
2019     42     1977      0.01762
2019     43     1976      0.01112
2019     44     1975      0.00688
2019     45     1974      0.00418
2019     46     1973      0.00245
2019     47     1972      0.00141
2019     48     1971      0.00085
2019     49     1970      0.00062
2019     50     1969      0.00038
2019     51     1968      0.00034
2019     52     1967      0.00014
2019     53     1966      0.00008
2019     54     1965      0.00007
2019     55+    1964-     0.00010
